0.000000	 0.707105
0.558139	 0.554711
0.926229	 0.380776
0.978933	 0.192054
0.698305	 -0.004125
0.179901	 -0.200145
-0.399760	 -0.388392
-0.843301	 -0.561557
-0.999694	 -0.712916
-0.815686	 -0.836589
-0.353932	 -0.927776
0.228337	 -0.982935
0.732856	 -0.999923
0.987834	 -0.978082
0.906449	 -0.918260
0.516414	 -0.822778
-0.049463	 -0.695346
-0.598498	 -0.540912
-0.943741	 -0.365473
-0.967635	 -0.175842
-0.662045	 0.020618
-0.131025	 0.216278
0.444610	 0.403538
0.868853	 0.575129
0.997247	 0.724385
0.786073	 0.845511
0.307237	 0.933804
-0.276214	 0.985835
-0.765613	 0.999583
-0.994317	 0.974515
-0.884451	 0.911604
-0.473425	 0.813292
0.098805	 0.683398
0.637391	 0.526966
0.958942	 0.350071
0.953969	 0.159581
0.624164	 -0.037106
0.081828	 -0.232352
-0.488371	 -0.418575
-0.892277	 -0.588543
-0.992358	 -0.735657
-0.754536	 -0.854203
-0.259790	 -0.939579
0.323415	 -0.988467
0.796496	 -0.998971
0.998366	 -0.970683
0.860287	 -0.904699
0.429276	 -0.803584
-0.147906	 -0.671264
-0.674725	 -0.512877
-0.971796	 -0.334573
-0.937967	 -0.143277
-0.584754	 0.053583
-0.032430	 0.248362
0.530937	 0.433497
0.913517	 0.601798
0.985040	 0.746729
0.721152	 0.862663
0.211708	 0.945097
-0.369824	 0.990831
-0.825429	 0.998088
-0.999970	 0.966586
-0.834017	 0.897549
-0.384077	 0.793658
0.196644	 0.658947
0.710406	 0.498648
0.982271	 0.318984
0.919668	 0.126934
0.543913	 -0.070046
-0.017047	 -0.264306
-0.572202	 -0.448301
-0.932520	 -0.614889
-0.975310	 -0.757598
-0.686002	 -0.870888
-0.163106	 -0.950358
0.415328	 -0.992924
0.852340	 -0.996932
0.999127	 -0.962226
0.805706	 -0.890155
0.337937	 -0.783516
-0.244900	 -0.646451
-0.744348	 -0.484283
-0.990342	 -0.303309
-0.899119	 -0.110556
-0.501741	 0.086490
0.066482	 0.280177
0.612067	 0.462984
0.949241	 0.627812
0.963193	 0.768261
0.649173	 0.878876
0.114106	 0.955361
-0.459815	 0.994748
-0.877166	 0.995506
-0.995838	 0.957605
-0.775421	 0.882518
-0.290970	 0.773161
0.292558	 0.633779
0.776468	 0.469787
0.995987	 0.287551
0.876368	 0.094149
0.458340	 -0.102910
-0.115754	 -0.295972
-0.650434	 -0.477540
-0.963638	 -0.640565
-0.948718	 -0.778714
-0.610754	 -0.886624
-0.064826	 -0.960104
0.503176	 -0.996301
0.899844	 -0.993808
0.990110	 -0.952723
0.743239	 -0.874642
0.243291	 -0.762595
-0.339499	 -0.620935
-0.806687	 -0.455162
-0.999195	 -0.271715
-0.851471	 -0.077715
-0.413818	 0.119302
0.164743	 0.311686
0.687208	 0.491967
0.975675	 0.653143
0.931920	 0.788956
0.570841	 0.894132
0.015388	 0.964586
-0.545305	 0.997583
-0.920319	 0.991840
-0.981959	 0.947582
-0.709237	 0.866527
-0.195016	 0.751822
0.385608	 0.607922
0.834932	 0.440414
0.999956	 0.255804
0.824491	 0.061261
0.368282	 -0.135662
-0.213329	 -0.327316
-0.722300	 -0.506260
-0.985324	 -0.665544
-0.912840	 -0.798984
-0.529530	 -0.901396
0.034089	 -0.968805
0.586100	 -0.998593
0.938541	 -0.989603
0.971404	 -0.942183
0.673499	 -0.858177
0.146264	 -0.740844
-0.430774	 -0.594743
-0.861132	 -0.425546
-0.998270	 -0.239825
-0.795491	 -0.044790
-0.321844	 0.151984
0.261393	 0.342857
0.755624	 0.520415
0.992561	 0.677764
0.891526	 0.808793
0.486922	 0.908415
-0.083481	 0.972761
-0.625459	 0.999332
-0.954465	 0.987096
-0.958471	 0.936528
-0.636112	 0.849593
-0.097154	 0.729665
0.474886	 0.581403
0.885224	 0.410563
0.994139	 0.223780
0.764545	 0.028307
0.274619	 -0.168266
-0.308816	 -0.358304
-0.787098	 -0.534428
-0.997368	 -0.689799
-0.868030	 -0.818383
-0.443123	 -0.915187
0.132670	 -0.976452
0.663288	 -0.999799
0.968053	 -0.984320
0.943191	 -0.930618
0.597168	 -0.840778
0.047806	 -0.718287
-0.517834	 -0.567904
-0.907149	 -0.395467
-0.987575	 -0.207674
-0.731726	 -0.011816
-0.226721	 0.184501
0.355484	 0.373654
0.816644	 0.548296
0.999734	 0.701647
0.842408	 0.827750
0.398239	 0.921710
-0.181533	 0.979878
-0.699492	 0.999994
-0.979270	 0.981277
-0.925602	 0.924455
-0.556761	 0.831734
0.001659	 0.706714
0.559515	 0.554251
0.926853	 0.380265
0.978593	 0.191511
0.697117	 -0.004679
0.178269	 -0.200687
-0.401281	 -0.388902
-0.844192	 -0.562015
-0.999652	 -0.713303
-0.814724	 -0.836892
